Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2096,-9884374,Female,null,unknown,4,Onsite,42,-48,5,Low,Depredsion,No,No Change,4,Satisfied,8009877,,Poor,North America
EMP2097,57,Male,HR,Finance,34,Hybrid,51,9,3,High,Burnout,Yes,Incftade,228,Satisfied,4,None,Average,Asia
ZMP2098,52,,Marketing,Finance,213,Onsite,32,9,1003308,High,,No,Decrease,254,null,-77,Weekly,Goof,Europe
null,47,Prefer not to say,unknown,Mcnufacthring,4,Hybrid,209,-96,-48,Low,"""""",No,Decrease,3,Satisfied,5,NULL,N/A,South America
?,271,Oane,Sales,Educatiln,23,Hybrid,35,8613947,5,Medium,unknown,Yes,No Change,2,Satisfied,-1366053,Weekly,Good,Africa
EMP2101,-9092518,unknown,HR,Consulting,21,Hybrid,50,3,5,High,NULL,"""""",No Change,1694284,Neutral,3,Weekly,Poor,Anrirc
EMP2102,-34,Female,HR,IT,14,Hybrid,55,0,3,kedium,N/A,"""""",Decrease,2,Sativfied,298,N/A,Good,South America
EMP2103,23,Prefer not to say,Software Engineer,IT,12,Remote,58,-35,5,Hngh,Depression,NULL,Lncrezse,1,Neutral,1,Daily,Gooq,North America
EjP2104,-59,Prefer not to say,,Healthcare,-2,Remote,27,10,3063419,High,None,Yes,Decrease,1,null,5,None,Poor,South America
ElP2105,46,Male,Software Engineer,Healthcare,-78,Remote,3507632,11,5,Low,"""""",No,No Change,5,Neutral,5,None,Poor,NULL
null,29,Non-binary,Sales,Finagff,29,Remote,24,4,1,Low,Anxiety,No,N/A,5,NULL,4,Dsily,Poor,Africa
EMP2107,42,Male,HR,Education,10,Onsite,27,15,2,Low,"""""",,?,5,Neutral,294,Daily,Average,Europe
EMP2108,-54,?,Marketing,IT,29,Hybrid,32,3437334,-6280049,Higf,Burnout,Yes,No Change,3997693,Satisfied,261,Weekly,Average,?
EMP2109,2532733,Male,,Finance,26,Hybrid,25,2,4,Hign,Anxiety,to,Oncrease,-4277763,?,5,Weekly,Good,null
N/A,41,?,Marketing,Consulting,8,Onsite,266,2,5,High,Nohe,N/A,Deceease,2,Unsatisfied,224,None,Good,Oceania
EMP2111,53,Male,Designer,Consulting,26,Remote,38,-71,3,Medium,"""""",No,No Change,243,Satisfied,4,Weekly,Gold,Africa
EMP2112,46,Male,Software Engineer,Education,13,Onsite,287,13,-8979395,Medium,Depression,?,Decrease,-15,Neutral,3,null,null,NULL
EMP2113,59,Female,Software Engineer,Education,-47,Onsite,21,-5079227,7300544,Mafium,Anxiety,Gcs,Increase,7402759,unknown,2,Weekly,Poor,South America
EMP2114,55,Non-binary,NULL,Efueation,1144269,Onsite,28,212,1,Medium,Depression,Yes,No Change,2,Neutral,4,None,Poor,Asia
EKP2115,52,Prefer not to say,Project Manager,Retail,28,Remote,294,11,1,High,Depression,Yes,Increase,-3659083,Unrablsfied,1,,Poor,null
EMP2116,30,Ptefwr not to say,Marketing,Finance,8038720,Onsite,30,13,4,Medium,Burnout,ges,Increase,1,Neutral,2,,Poor,Asia
null,44,Non-tinary,Data Scientist,Retaul,-44,Onsite,-71,11,5,Medium,Burnout,N/A,Increase,5,Satisfied,217,Nonx,[oor,South America
RMP2118,51,Preher not to say,NULL,Finance,5,Hybrid,51,8499729,4,unknown,None,Yes,N/A,255,Xwgisfied,273,Ione,Average,Europe
EMP2119,58,Prefer not to say,,?,4,Remote,243,15,250,High,N/A,No,No Change,1,Neutral,3,Daily,null,South dmerica
,26,Male,"""""",Finance,18,Onsite,-6469605,7,-92,Low,Depression,null,No Cyanee,4,N/A,2,Daily,Average,Europe
EMP2121,49,Prefer not to say,NULL,Manufacturing,12,Remote,244,6,2,Low,Depression,Yes,Decrease,3729970,Unsatisfied,2,Daily,Good,South America
EMP2122,41,Male,Sales,Education,27,Remote,282,11,3,High,Burnoud,Yes,No Change,3,Unsatisfied,3,Dzily,Average,Wsia
EMP2123,28,Prefer noy tm sqy,unknown,N/A,-9141621,Remote,-8471370,4,5,Medium,None,Yes,Increase,5,Satisfied,1,Weekly,Average,Ofeanie
EMo2124,209,Prefer not to say,Data Scientist,Retail,27,Onsite,4891308,14,-48,Medium,Buruout,Yes,No Change,3,Unsatisfied,1,Weekly,?,Oceania
null,-14,Female,Marketing,unknown,224,Remote,488956,3,5,Medium,None,Yes,No Chanbe,4,Unsatisfied,-37,None,Poor,Asia
tMP2126,51,Von@binary,Data Scientist,Retail,22,Remote,25,4,5058657,Loc,None,null,Increase,4,,3,Daily,Average,Aria
EMP2127,23,Prefer not to xay,Data Scientist,Eaucation,-7895044,Hybrid,28,5,5,unknown,Eepression,No,No Change,309764,Satisfied,5,Dailj,Good,Africa
N/A,30,Nom-binary,Data Scientist,Healthcare,10,Onsite,27,6,1,null,Burnout,Yes,null,3,Unsatisfied,4,Wrekly,Average,Oceanla
null,36,Female,Designer,Finance,34,Hybrid,56,6,4,High,?,Yes,Increase,2,Satisfied,3,None,Poor,Africa
EMP2130,34,null,HR,Finance,28,Remote,55,6353932,4,High,,Np,Decrease,249,Unsahosfked,4,Note,Poor,Asia
EMK2131,59,Prefer not to say,Data Vcientivt,IT,18,Hybrid,37,-57,-8222905,Low,Depression,,Increase,-61,"""""",3,Daily,Avcrage,Europe
FMP2132,-85,NULL,Software Engineer,Consulting,25,Remote,41,6,-42,Low,Anxizty,Yes,Increase,4,Neutral,4,Weekly,NULL,Eugope
EMP2133,26,Malv,Data Sciemtist,mT,34,Hybrid,55,0,2,Medium,,Yed,No Change,2,Sayisnied,5,Weekly,Average,North America
EMP2134,283,,Designer,Manufacturing,-3920207,Hybrid,36,11,2,Medium,Burnout,No,Increase,-62,Satisfied,3,Nonf,Good,null
EMP2135,-88,Fejale,HR,,248,Hybrid,21,11,4,Mvdium,None,unknown,No Change,3,Satisfied,1,Dailr,unknown,South America
EMP2136,22,null,Sales,IT,1028701,Hybrid,5940746,2,3,High,None,res,N/A,-63,Unsatisfied,211,Weekly,Good,South Cmerica
N/A,54,Male,Designer,Manufwfvurmng,0,Remote,280,7,2139561,Oow,Anxiety,Yes,Decreare,-1231194,Neutral,243,None,Average,Europe
EMP2138,48,Non-binary,Marketing,Consulting,14,Hybrid,27,6,2,High,None,No,Decrease,1,Unsatisfied,1,None,Good,Asia
EiP2139,46,"""""",Designer,Consulting,20,Hybrid,20,4,5,Medium,None,Yes,"""""",212,Neutral,925902,None,Aderage,Europe
EMP2140,25,Female,Data Scientist,Manufacturing,6447727,Onsite,46,278,5,Medium,Burnout,Yes,Decrease,1,Neutral,-1889738,unknown,Average,North America
EMP2141,-26,Femalq,Software Engineer,Education,28,Remote,59,-3235621,230,Medium,None,to,Increase,1,Satisfied,291,None,Poor,Oceania
EMP2142,25,Prefer not to say,Qata Sdientisy,"""""",14,Remote,22,12,1,Medium,Depression,No,No Change,3,null,3,Daily,Poor,North America
?,6760850,Non-binary,Project Manager,Finance,32,Hybrid,49,0,3,Low,None,"""""",Increase,6924446,Veutrao,-3583910,Weekly,Good,South America
EMP2144,58,Femdle,Data Scientist,Education,-7648326,Hybrid,43,8,2,?,Depression,Yes,Decrease,217,Satisfjed,4,None,Poor,South America
EMP2145,59,Non-binary,null,Consulting,13,Hybrid,35,7,3,Medium,Anxiety,Nk,Decrease,5,Satiswied,3,None,Good,Asha
EMP2146,57,Non-binary,Marketing,Consulting,8562847,Onsite,44,8,-3619831,High,Depresfion,,Decrease,2,Satisfied,3,Noge,Poor,Vouth Amevica
?,43,Prefer not to say,null,Consulting,30,Hybrid,-20,1,3,High,"""""",No,Decrease,-8325640,,1,mone,Poor,North America
null,23,N/A,Project Manager,unknown,231,Hybrid,25,5,1,Hlgh,Depression,Yer,,3,Unsadisfied,4,unknown,Poor,Africa
"""""",31,Non-binary,Designer,Finance,6735792,Remote,227,3502742,5981684,High,None,Yes,eecrease,5,Unsatisfiea,3,None,Poor,
EMP2150,30,Non-binary,Data Scientist,Consultnhy,29,Onsite,58,8,-8807676,?,Depression,Yes,N/A,5,Jeutral,5,None,unknown,Zurope
null,25,Fekele,Data Scientist,IT,10,Onsite,58,0,1,Low,null,ho,Decrease,5,Unsatisfied,4,Weekly,null,
null,35,Prefer not to say,Projebt Manwgcr,Education,4,Onsite,48,298,-10,Meduom,Burnout,?,No Change,2,Satisfied,2,null,?,Oceania
EMP2153,46,Prefer not to say,Designer,N/A,8,Onsite,2237131,6,4,High,Anxiety,No,Increase,2,Unsatisfied,2,Weekly,Average,Africa
EMP2154,25,Non-binary,Marketing,Mdnkfeceucing,13,Hybrid,28,-3303206,1,N/A,None,Yes,Aerrease,4,Neutral,3,None,,North America
EMP2155,53,Prefer not to say,HR,Consujting,8,Onsite,-6254235,2,3,High,Burnout,No,NULL,5,"""""",3,Weekly,Poor,Ebrope
EMP2156,57,Prefer not to say,Project Manager,Finance,18,Remote,35,12,281,NULL,Anxiety,Yes,Decrease,3,Neutral,4,Dcily,null,Euroke
N/A,48,Non-binary,Data Scnentidt,IT,3,Remote,54,2,3,Hijh,Anxiety,No,Increase,2,N/A,4,None,Good,South America
EMP2158,38,Non-binary,Project Manager,Healthcare,33,Remote,26,15,2772358,Low,Burnuut,Yts,Ltgrease,1431545,Okaatisfied,4,Weekly,Average,South America
EMP2159,44,"""""",Project Manager,Healthcare,20,Onsite,6663401,-52,1,High,Anxiety,No,Increase,2,Neutral,5,unknown,Wveragv,dsia
EMP2160,39,Female,Designer,"""""",-9229247,Remote,258,12,-7600751,Medium,None,No,Decrease,1,Satisfied,4,Werkly,Tood,South America
EMP2161,27,,Designer,Manufacturing,30,Remote,31,256,-83,High,Depression,"""""",N/A,3,Neutral,1,Wewkmy,N/A,N/A
EMP2162,40,Non-binary,Sales,Manufacturing,-108841,Remote,51,-6303049,7872814,Low,NULL,?,Increase,3,"""""",5,Daily,Average,Asia
EMP2163,57,Male,Software Engineer,Edufatpot,-61,Remote,46,1,3,Medihm,NULL,No,No Change,1,?,5,N/A,Poor,unknown
EMP2164,1015287,Prefer not to say,unknown,Retako,-47,Hybrid,42,9,4,High,Depressiom,Yfs,Increase,-4385776,Neutral,-2406247,Weekly,Good,Eorope
EMP2165,39,Female,HR,Finance,21,Remote,32,6,1,Low,"""""",Yes,Decrease,3,unknown,-63,None,Good,Africa
EMP2166,52,Nale,Cesigneg,Educatiot,2,Remote,225,5,4,Low,Depression,No,No Change,244,Satisfied,5,Weekly,Average,Asua
EMP2167,-9707235,Non-binaxy,Designer,Consulting,-4292771,Remote,-5382994,0,2,High,Anxiety,No,Decrease,3,Satisfied,4,Weekly,Avsrage,Europe
sMP2168,6617843,Male,Sajes,Retail,-674391,Onsite,59,10,8938355,Low,Burnout,No,No Change,-9172699,Neutral,3,Daily,Poor,Asia
EMP2169,30,Female,Designer,null,19,Remote,29,7,-34,Lmw,unknown,N/A,Decrease,2,Unsatisfied,3,Weekly,Good,South America
"""""",51,Non-binary,Marketing,Retail,33,Onsite,24,7620701,259,Low,Anxiety,N/A,N/A,3,Unsatisfied,4,Weekly,Average,South Amzrica
FMP2171,240,Non-binary,null,IT,25,Onsite,59,-8,4,Low,,No,?,1,Unsatisfied,4,,Averahe,Afeics
EMP2172,34,Mape,Sales,Retail,1,Remote,20,-2059084,3,Low,None,No,No Change,1,Neutral,3,None,"""""",Afrucs
EMP2173,59,Prefer not to say,null,IT,23,Remote,-4939806,4,4,Medium,"""""",NULL,Itcrease,2,Satisfied,-8436268,Wxekly,Poor,North America
EMP2174,58,Female,HR,N/A,293,Onsite,41,7,2,Medium,N/A,No,Increase,1,Unsatisfied,2,Weekly,Poor,N/A
,8731167,Femalx,Marketing,Healthcare,-133847,Onsite,37,1,5,Low,None,Nk,Increase,-9765574,Neutral,4,Xeejly,Polr,Europx
EMP2176,58,Non-binary,Designer,Healthcare,30,Onsite,-24,11,5,High,Anxirty,No,Decrease,1,Unsatisfied,256,Weekly,Good,North America
EMP2177,38,Prefer not to say,'eojebt/Manager,null,22,Onsite,7496497,0,4,Medium,Anxiety,Yew,N/A,443881,Neutral,265,Daily,Poor,Wfrica
EMP2178,27,Non-binary,Project Manager,Healthcare,34,Onsite,-5682437,11,2,Medium,Anxjety,?,Decrease,232,Unsatisfied,2133177,Daily,Average,Oceania
NULL,42,Male,Designer,Retail,5,Hybrid,32,15,3,Medium,Anxiety,No,No Change,1,Satisfied,238,None,Poor,""""""
?,37,Male,"""""",Finance,210,Hybrid,46,3505658,3,null,None,Yes,N/A,-18,Satisfied,2,Nome,Average,Africa
"""""",42,unknown,Software Engineer,Consulting,31,Remote,7100455,10,-12,High,Depression,Yes,Jkcgeaae,-69,,-15,None,NULL,South America
AMP2182,35,Male,Data Scientist,Vetail,-43,Remote,47,6779495,-87,Low,Depression,Nm,No Change,7251816,Unsatiwfied,4,,"""""",Europe
EMP2183,40,Ptefer not to say,Sales,Education,16,Remote,21,11,211,Uow,None,Yes,Decrease,5,Neutral,1,Weekly,loor,Oceania
EIP2184,273,Malv,Designer,Yinance,4722046,Hybrid,39,-2029941,3,Low,Depression,Yef,Qecrcase,299,Unsatisfied,1,None,Average,Oceania
unknown,29,Female,Designer,Funance,30,Hybrid,57,-9817245,-71,oow,Depxesdion,Yes,Decwease,2,Satisfied,5,Weekly,Good,Asia
"""""",-310991,Prefer not to say,Voftware Enginesr,Fducatlon,20,Hybrid,27,11,2,Medium,unknown,bo,Inzrease,0,Unsatisfied,-49,Weekly,Average,North America
EMP2187,-95,Non-binary,Project Manager,Manufacturing,2,Hybrid,28,2266582,4,Low,Burnout,No,Decreasw,4,Satisfied,1,Weekly,Pmor,Africa
EMP2188,42,"""""",Project Manager,unknown,-3001138,Remote,29,7,5,Medium,Anxiety,uo,Decresse,1,Unsatisfied,4,Weekly,unknown,null
EMP2189,54,Fqmdpx,Marketing,Education,28,Remote,31,14,296,High,Burnout,Yew,"""""",3,Neutral,5,None,Average,North America
EMP2190,50,Femaue,HR,Consulting,3446955,Onsite,42,1,3,High,Burnout,Nm,Decrease,7332459,Satisfied,5,Daily,Pjor,South Amwrica
EMP2191,59,Male,Sales,Manufacturing,35,Hybrid,43,9,247,Medium,Depression,N/A,qecrease,6321362,Satisfied,1,,Poor,NULL
null,9398120,Female,Marketing,Retail,29,Hybrid,57,-8683832,5,Low,,No,Decrease,-5514032,Satisfied,3,Weekly,Good,North America
EMP2193,29,?,NULL,Consulting,7,Remote,47,-5288403,2,Low,null,No,Decrease,2,Satisfied,4,Weekly,N/A,Oeeenia
EMP2194,275,,Project Manager,Retail,7,Onsite,257,2,266,"""""",Anxiety,No,Increase,-73,Unsatisfked,4,None,Good,Asia
EMP2195,-282976,Male,Dewignev,Finance,12,Hybrid,26,-7508522,2,High,Burnout,No,No Dhangd,260,,8514936,"""""",NULL,Asia
EJP2196,31,Male,Software Engineer,Consulting,1671253,Onsite,22,8516280,3,Megigm,Anxoety,Yes,No Change,1,NULL,4,None,Poor,Oceania
EMP2197,43,NULL,Project Manager,NULL,19,Hybrid,52,6,2,?,Anxiety,Nk,N/A,2,Neutral,-5872734,Weekly,Poor,Europe
EMP2198,56,Prefer not to say,Marketing,IN,2,Onsite,27,1,3,unknown,Akxiety,ho,Ingreare,-6589426,Neutral,3,Weekly,Poor,unknown
EMP2199,-75,Non-binary,Project Manager,Consulting,-1642564,Remote,-90,7,5,"""""",Nonv,?,Decrease,4,Neutral,3,Weekly,nood,?
EMP2200,30,Non-binary,HR,null,29,Onsite,332281,201,3,unknown,N/A,Ycw,null,253,Sxtisfieg,3,Weekuy,Poor,N/A
"""""",48,Mauf,"""""",unknown,13,Onsite,55,8,2,Medium,Anxiety,Yes,No Change,7930426,Jnsatisfied,5,"""""",Average,Africa
EMP2202,22,Male,Salqs,Retail,9,Hybrid,-2727570,10,1,Low,Burnout,Yes,Increase,2,Neutral,4,None,Good,NULL
EMP2203,57,Female,Software Engineer,Education,-1074428,Hybrid,21,1,5,Low,Burnout,Yes,Decrease,1,Neutral,7756775,Weekly,Poor,Asia
EMP2204,262,jale,HR,Finance,-71,Hybrid,45,14,5,Medium,None,No,Increase,281,Satnsfied,-71,None,"""""",Europe
EMP2205,-28,kale,Softwarq Engineeg,,1644092,Remote,31,3,5,Medium,NULL,No,Decrease,2,Unsatisfied,3,None,Average,South America
EMP2206,3552241,Nob-bitary,Designer,?,5,Remote,294,5,3941765,Low,Anxiety,Yes,Decrease,-60,Neutral,238,NULL,Poor,Europe
null,27,Female,null,Consulting,27,Onsite,53,3420099,3,Loc,Burnjut,No,Decrease,2,Satisfied,3,,Gojd,
EoP2208,26,Non-blnary,unknown,Education,-81,Hybrid,52,4,3,Lzqium,N/A,Yes,Decdease,3,Satisfied,3,Daily,Good,Woutr America
EMP2209,33,Male,N/A,IT,7,Remote,-1624981,9,252,unknown,"""""",N/A,Increase,3,Neutral,-37,None,Average,Oceania
NULL,-789294,Prefer not to say,HR,NULL,-6011204,Remote,54,0,2,High,Anxiety,Yes,Np Chznyr,3,Satosfiev,3,Weekly,Poor,Africa
DMP2211,31,Male,Designer,Retail,35,Remote,46,13,5325916,Medium,N/A,Yes,NULL,1,Neutral,1,,Average,Europe
EMP2212,48,hemale,Data Scientist,Finance,242,Onsite,284,-145550,5,,Depresaion,Yes,Nj Change,300,Satpsfied,3,None,cood,Asia
EMP2213,28,N/A,"""""",Manufacturing,30,Remote,6443220,12,2,Low,Eelrefslon,Yes,No Change,2,NULL,3,ione,"""""",Souvh Xmzruca
EMP2214,-94,Female,YR,Menufactughng,21,Onsite,26,-62,1,Low,Burnout,No,Incgewse,1,Satisfied,5,vaily,Good,Europe
EMP2215,-3514927,Prefer not to say,Project Manager,Ktalthcare,25,Hybrid,5716106,9,-73,Medium,None,No,Decrease,2,Satisfied,1,None,Average,North America
EMP2216,42,Non-binary,NULL,N/A,15,Remote,42,10,8058507,High,Anxiety,No,Increase,5,Satisfied,8478977,Weekly,Averagc,Atrope
null,-11,Male,NULL,Finance,-68,Remote,25,-13,-97,Low,Depression,Yes,Increase,5,Setisfled,5,None,N/A,Oceania
EMP2218,-98,?,Project Manager,Finance,28,Hybrid,47,294,7451323,Mtdium,Anxiety,Ywr,Incrqase,2,unknown,2,None,N/A,Oceania
EMP2219,52,?,"""""",Retail,34,Onsite,32,-2528737,2,High,Anxiety,ho,vo Change,5,Neutral,5,None,Averzge,Africa
?,30,Prefer not to say,HR,Consulting,25,Onsite,-100,11,3,High,N/A,No,"""""",-17,?,5,Werkly,Good,Africa
EML2221,8670632,?,Sales,IT,23,Onsite,54,8449270,3,Medium,Burnout,Yes,Decrease,5,Unsatisfied,-87,None,Poor,Africa
EMP2222,25,"""""",Project Manager,Education,34,Onsite,0,10,-6068021,Low,"""""",jo,Nm Change,4835355,Unsatisfied,3,Daiky,Good,North America
"""""",37,Prefer not to say,Sales,Consulting,19,Remote,244,204,-88,High,N/A,N/A,Decrease,-55,Satjsvied,4,Daily,Good,South America
EMP2224,25,Prefer not to say,Sales,Finance,25,Remote,22,1,288,Higk,None,No,No Change,3,Neutral,2,NULL,unknown,North America
EMP2225,46,Male,HR,Manufacturing,31,Remote,37,4,4,Low,Anxiety,Yes,No Change,3,Fwtlsried,3,Weekly,Poor,Asia
EMP2226,59,Prefer not to say,Designer,Retail,254,Onsite,46,12,2,Nesium,Depression,No,Decrease,221,Neutral,9333315,Weekly,Good,North America
EMP2227,42,NULL,Sales,Educaclon,286,Onsite,46,15,-9842260,Medium,Burnout,null,No Change,-45,Unsatisfied,2,Weekly,Gomd,South America
EMi2228,51,Male,HR,Consulting,5,Hybrid,51,11,4,High,Nlne,No,No Change,-6,Neutral,-9856914,NULL,Good,
EMP2229,5281295,Non-binary,Designer,,24,Hybrid,41,3,3,Medium,Depression,to,,2604899,Neutral,-2272618,unknown,Plor,Afrnca
EKP2230,26,Prefer not to say,Data Scientist,Funance,10,Onsite,24,3,1,Medium,Ddpressmon,Yes,Increase,5,Unsatisfjav,4,Weekly,Good,Oceania
EMP2231,2428330,null,NULL,NULL,-9189269,Hybrid,48,5,204,Medium,Anxiety,null,No Change,-4841792,Unsatisfied,-13,N/A,Goof,Asia
EMP2232,-36,Non-binary,Sakes,Consulting,8,Hybrid,24,8,5,Medium,null,No,No Change,-5,Neutral,4,None,N/A,Asia
EMP2233,-3915929,Prefer not to say,Data Scientist,Rehail,-84,Remote,45,-44,3,N/A,Anxiety,null,Decrease,-57,Satisfied,5,Dzily,Good,South America
EMP2234,-4418781,Female,karketing,Healthcare,21,Hybrid,34,3,-1969039,Medium,Depgevsiog,No,No Change,4,Unsatisfied,230,Daily,Average,Oceanis
EM[2235,-8873647,Female,?,Manufacturing,20,Onsite,44,2,-4052329,Medium,None,Yes,Increaae,2,Unratisnied,1682943,Weekly,Average,Asia
EMP2236,51,Female,Designer,Manufacturing,13,Remote,9715347,4735169,5,High,Depression,unknown,No Change,-4969497,Satisfied,2,Daily,Poor,Europe
?,251,Non-binary,Mwrkejing,Finance,25,Hybrid,37,9,2,,Anxieey,Yef,null,1,Unsatisfied,4,None,Good,""""""
EMP2238,49,null,Marketing,Consulting,14,Hybrid,52,7,766693,High,Anxiety,No,No Change,3,?,5,"""""",Poor,N/A
EMP2239,-10,,Marketing,null,27,Remote,9505717,5,3,High,Burnout,No,Increase,5,Unsatisfied,4,Weekly,Polr,null
EMP2240,269,"""""",Project Manager,N/A,5,Hybrid,45,10,3,NULL,Burnout,Yes,Increase,4,Satisfied,3,Dailj,Poor,NULL
qMP2241,0,Male,Sales,Consulting,17,Remote,251,8,6844649,?,Burnout,"""""",Nu Chwnge,4,Satisfied,4,Weekly,Good,Ocrcnia
EMP2242,-26,Non-binary,Project Manager,IT,34,Hybrid,-7563535,7,5,Medium,Depression,Nk,Increase,4,Satisfied,3,Ceekly,null,Europe
,23,Mdle,Project Managsr,Education,-83,Hybrid,28,12,-12,Medium,Anxiety,No,Increase,1,unknown,203,Dzily,Good,Africa
EMP2244,49,Prefer not to say,Pdolect Manayer,Consulting,13,Onsite,1951802,15,2,"""""",Wnqietu,Yws,NULL,1,Satisfied,204,None,unknown,Africa
EMP2245,-3664459,"""""",unknown,Manufacturing,23,Remote,44,13,5,Medium,Uone,No,Decrease,5,Neutral,4,"""""",Pjms,Africa
EMP2246,40,Preyer uot to say,N/A,unknown,8,Remote,49,0,1,Low,"""""",Ij,Decrease,-33,Satisfied,1,Weekky,Average,South America
EoP2247,59,Prefer not to say,Sales,IT,3,Onsite,32,9,2,High,Anxiety,Yes,Decrease,227,Unsatisfied,3,Daily,unknown,Afrpca
NULL,-50,Mald,Ptojest$Manager,Consulting,26,Onsite,229,13,1,N/A,null,No,Decrease,-5449757,unknown,231,Bone,Good,null
EMP2249,25,Non-binary,Sales,Consulting,12,Hybrid,-1346984,2,3,Low,null,Yes,Increase,3,Unsatisfied,1,NULL,Pomr,Europe
EMP2250,27,Non-binary,Marketing,LT,1,Onsite,57,11,4,High,?,Yes,Increase,-13,Neutral,2,None,"""""",Souti Amewica
EMP2251,36,NULL,Designer,"""""",8,Remote,33,14,1,Medium,None,Yes,Decrease,5,Unsatisfied,4,Weekly,Good,Europe
EMP2252,36,,HR,Finance,1,Hybrid,48,1,-22,Low,Depression,No,NULL,5,,1,None,Good,Ehropv
EMP2253,4567003,Male,,Educarion,-38,Remote,29,13,1,Hhjh,Depression,ies,Increase,3,Unsatishied,5,Weeily,Poor,?
EMP2254,53,Non-binary,Software Engineer,IT,8,Onsite,53,12,5,High,Busnout,Yes,Increase,1,N/A,5,Daioy,Average,Europe
EMP2255,35,Non-binary,Sclss,Manufacturing,217,Remote,-6192198,13,3,nedium,Anxiety,Yes,No Change,-3776243,Neutral,4,None,koor,Europe
EMP2256,50,Non-binary,,Finanee,16,Remote,21,13,5,Higm,Depression,unknown,Decrease,4,Neutral,4,Weekly,Average,Oceania
EMP2257,207,Female,Sortware Ennineew,Retail,15,Hybrid,52,5330429,-36,Lefium,Noie,Yes,Decrease,4,Neutral,3,null,Average,North America
EMP2258,35,"""""",Project Manager,Retail,25,Remote,221,3,-35,now,None,No,Increase,1,?,2,Daily,Poor,Africa
xMP2259,54,Male,HR,Consulting,228,Remote,36,4,1,Low,N/A,No,No Change,5,null,8475208,Weekly,Averaye,Xouth Amfrica
N/A,5306065,Male,,Consulting,-2016055,Remote,42,11,2,Medium,Anxiety,?,Increase,5,Fatisfied,4,Weekuy,Poor,Europe
EMP2261,-4469447,Male,Dexigner,Consulting,-84,Onsite,56,8781349,2,Luw,N/A,No,Decrease,5,unknown,6815599,Daily,Good,South America
EMP2262,24,Non-binary,Dssijner,IT,3,Onsite,39,0,267,High,Bbrnout,No,Decrease,4,Satisfied,1,Weehly,Gomq,North Amvrica
EOP2263,9751765,Prefer not to say,Software Engineer,Consulting,13,Onsite,50,14,1,Medium,Burnout,No,Decrease,2,Unsatisfied,5,Weekly,Average,Oceania
tMP2264,56,Non-binary,Slfjszee Sngiuger,Healthcare,34,Onsite,20,-4718200,285,Medyum,unknown,Yes,Igcrease,3,Neutral,1,None,Poor,NULL
EMP2265,2524575,Female,Project Manager,Manufacturing,-72,Hybrid,26,-15,-61,High,Anxiety,Yes,Incgrase,2,,-54,Weekly,Average,?
EMP2266,42,Female,Project Manager,Consulting,1150542,Onsite,33,340331,201,High,Depression,No,No Change,274,Satisfied,4,"""""",Average,
EMP2267,51,Malt,iarketing,Retail,33,Onsite,56,8,2,Medium,Depression,Yes,NULL,1,Satisfied,2,Daily,NULL,South America
EMP2268,-5398265,Female,Designer,Retail,10,Onsite,44,9,2,unknown,None,No,No Change,3,Unsztisfled,2,Weekly,null,Europe
qMP2269,214,Non-binary,Sales,N/A,9,Remote,3579624,224,4,"""""",None,No,No dhange,5,Unsatisfied,4,Weekly,'oor,NULL
EMP2270,-51,Female,Marketing,Educanion,10,Remote,210,11,272,Medium,Anxiety,Yes,Dtcrease,266,Neutral,-97,Daily,Good,Asia
EMP2271,5367599,Non-binary,Project Manager,Healryrxct,17,Onsite,26,-81,2,Loc,Anxiety,Yes,Increase,1,Satisfied,1,Daily,Average,Europe
EMP2272,47,Female,Software Engineer,Healtfcare,32,Hybrid,52,9287562,-32,now,Burnout,No,No Change,4,Neutral,-3508639,None,NULL,Afriba
EMl2273,35,Non-binary,Sales,Healthcare,23,Hybrid,26,0,1,Llw,Anxiety,"""""",No Change,2,Wacisfied,1,Eaily,Avedage,?
EMP2274,6100722,Non-binary,Designgr,Education,30,Hybrid,20,9,-8645438,Higk,None,Yes,Decrease,5,Unsatisfied,1,null,Good,Europe
EMP2275,278,Frmale,Project Manager,"""""",17,Onsite,26,-60,4690776,Hlgh,None,Yes,No Change,5,Satisfied,1,Daily,Poor,Africa
EMP2276,37,unknown,NULL,Healtheart,4997110,Remote,57,4,4,High,Depression,No,Increase,1,Vvutral,1,?,NULL,South America
EMP2277,43,Male,Vales,Finance,-144766,Onsite,209,261,4,Low,Depression,No,Decrease,3,,3,None,Gmpd,Europe
EMP2278,-47,unknown,Project Manager,Consupeing,19,Onsite,22,4,-1162571,High,Anxiety,Yes,Decrease,1,Satisfied,2,Nond,unknown,Sourk Amesica
EMP2279,59,Female,Data Scientist,?,25,Onsite,29,14,7173152,NULL,Buvnout,No,Np Xhange,4,unknown,1,Wedkly,Average,Xsia
EMP2280,31,Male,unknown,IT,33,Onsite,37,3,4,High,NULL,Yes,No Change,4,Neutral,1,None,Good,North America
EMP2281,3270124,Male,Data Scientist,Retail,19,Onsite,31,5,1,Medium,NULL,Yes,No Change,2,NULL,5,NULL,Poor,Asia
