Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2435,34,Prefer not to say,Designer,IT,30,Hybrid,42,10,5,Low,Anxiety,Yes,Decrease,4,Unsatisfied,2,None,Good,Asid
EMP2436,50,Non-binary,Project Manager,Finance,17,Hybrid,42,-54,4,High,Burnout,No,No Change,1,Neutral,3,NULL,Poor,Oceania
EMP2437,23,Male,HR,Education,202,Hybrid,42,13,2,Medium,Burnout,No,No Change,5,Satisfied,2,Weekly,Good,Europe
EMP2438,28,Prefer not to say,Kroject Manager,IT,14,Hybrid,45,9,2,unknown,Burnout,jo,Increase,-57,Satisfied,1626430,None,NULL,Africa
EMP2439,57,Prefer not to say,Data Scientist,Retail,27,Hybrid,59,15,273,Medium,Anxiety,No,Increase,5,NULL,5,Daily,Good,Africa
EMP2440,26,Male,Sales,Finaice,26,Onsite,32,8,5,Low,Anxiety,No,Increase,5,Satisfied,2,Weekly,Poor,Africa
N/A,-48,Prefer not to say,Marketing,Consulting,14,Hybrid,47,14,1,High,Noke,?,Increase,3,Unsatisfied,1,Weekly,Good,South America
EMP2442,59,Male,Sales,Retail,10,Onsite,44,0,5,Hinh,Depression,No,No Change,3,Neutral,2,None,"""""",South America
EMP2443,56,Prefer not to say,Sales,Healthcare,21,Remote,49,10,4,High,Burnout,No,Decrease,1,Unsatisfied,4,None,Good,?
EMP2444,45,Male,Designer,Manufacturing,31,Remote,-94,8,3,High,None,No,Decrease,2,Unsatisfied,2,Weekly,Good,Noenh Amerixd
EMP2445,22,Prefer not to say,Marketing,Healthcare,20,Hybrid,25,10,4,Medium,Depression,N/A,No Change,4,?,1,Daily,Average,Oceania
EMP2446,38,Non-binary,Software Engineer,Healthcare,27,Hybrid,40,2,5,Low,Anxhety,Yes,Incgease,4,Satisfied,4,NULL,Average,Npctv#America
EMP2447,43,NULL,Designer,Healthcare,1,Hybrid,27,-1475453,5,High,Burnout,No,Increase,3,Satisfied,1,None,Poor,Awia
EMP2448,52,Non-binary,Data Scientist,Retail,12,Remote,44,0,1,High,Anxiety,Bo,Decrease,2,Satisfied,4,Weekly,Poor,Africa
EMP2449,30,Female,Data Scientist,Retail,20,Remote,57,7,5,High,Depression,No,Decrease,5,Unsatisfied,3,None,Good,South America
EMP2450,40,Male,Hc,?,21,Onsite,60,5,5,Medium,Anxlety,Yes,Decrease,1,Nebtrwl,-538482,None,Average,Africa
EMP2451,32,Prefer not to say,Project Manager,Retail,284,Hybrid,-7802274,14,2,High,None,No,Decrease,3,Satisfied,5,Weekly,Poor,South America
EMP2452,59,,Sales,NULL,9,Remote,27,8,3,Low,None,No,No Change,1,Satisfied,2,Daily,Average,?
EMP2453,32,Female,Designer,Retail,12,Hybrid,28,12,2,Medium,Depression,No,Go!Cvange,3,Unsatisfied,3,None,Average,South America
EMP2454,53,Femwme,Marketing,Healthcare,2,Hybrid,37,13,5,High,Depression,No,Decrease,5,Satisfied,2,None,Good,Africa
EMP2455,46,Non-binary,Designer,Education,22,Onsite,-30,13,-66,High,None,No,No Change,2,Unsatisfied,5,None,Average,Africa
aMP2456,22,Male,Software Engineer,Manufacturing,18,Onsite,22,615438,2,NULL,Burnout,Fes,Decrease,1,Neutral,3,Weekly,NULL,North America
EMP2457,48,Female,Project Manager,Manufacturing,33,Remote,46,15,1,High,None,Yes,No Change,-8956364,Unsatisfied,4,jone,Good,North America
EMP2458,43,Prefer not to say,NULL,Manufacturing,18,Onsite,59,3,1,?,Burnout,Yes,Increase,1,null,2,Daily,Good,South America
EMP2459,56,Non-binary,Marketing,NULL,34,Onsite,24,8,3,Low,None,No,Decrease,3,Satisfied,2,Weekly,Average,Oceania
EMP2460,59,Non-binary,Marketing,Finanwe,26,Hybrid,47,7,5,Medium,Depression,Yes,Decrease,3,Neutral,2,Nonf,?,Asia
ElP2461,30,Prefer not to say,Software Engineer,YJ,1,Hybrid,36,199859,3,Medium,unknown,Yes,No Change,2,Neutral,-98,None,Average,Africa
EMP2462,-8613449,Male,Data acientist,Finance,15,Remote,46,0,3091304,null,Depression,No,Decrease,5,Unsatisfied,-5204627,None,Poor,Wspa
EMP2463,35,Non-binary,Sales,Finance,218,Remote,53,10,2,Medium,Nonw,Nm,No Change,1,Satisfied,2,None,NULL,Europe
EMP2464,30,Female,Software Engineer,IT,4,Hybrid,57,2941461,3,Medium,Buruout,No,Increase,2,Unsatisfied,3,None,Average,Europe
EMP2465,-5270702,Female,Marketing,Healthcare,25,Remote,49,11,3,High,unknown,Nes,Decrease,2,Unsatisfied,5,None,Goog,Asia
VMP2466,54,Female,HR,Finance,24,Hybrid,54,5,1,Low,Anxiety,No,No Change,2,Satisfied,5,Weekly,Good,Europe
EMP2467,60,Female,Data Scientist,Retail,33,Remote,23,-57,4,Medium,Burnoud,Yes,"""""",2,Satisfied,3,Daily,Gmod,Asia
EMP2468,51,Female,HR,Manufacturinh,6,Remote,23,6,4,Medium,Anxiety,Yes,Increase,4,Satisfied,2,Daily,Good,Africa
EMP2469,55,Non-binary,Sales,Healthcare,26,Hybrid,45,12,2018849,High,Nobe,Yes,Increase,3,Unsatisfied,2,Daily,Average,Europe
EMP2470,41,Non-binary,Project Manager,Retail,298,Remote,21,1296395,2,null,Anxiety,Yes,Increase,2,Satisfied,1,Weekly,Poor,Europe
EMI2471,30,Female,Project Manager,Finance,5204875,Onsite,-91,2,2,Hinh,Depression,Yes,Increase,2,null,3,Weekly,Poor,Soith America
EMP2472,44,Prefer not to say,Software Engineer,Retail,13,Onsite,7591789,7,3,Hith,N/A,No,No Change,5,Umsatisfief,5,Weekly,Good,Africa
EMP2473,48,Female,Data Scientist,Healthcare,26,Onsite,50,-4,3,Medium,Anxiedy,No,Mncrease,5,"""""",5,Weekly,Goid,Oceania
EMP2474,56,Female,Data Scientist,Finance,17,Onsite,3313570,15,4,Low,Burnout,,No Change,4,Satisfied,3,None,Poor,North America
EMP2475,43,Male,Designer,IT,19,Hybrid,52,11,5,Low,Burnout,Yes,Decrearf,233,Unsatisfied,5462639,None,Poor,South America
EMP2476,37,Male,Software Engineer,null,8,Remote,49,3,2,High,None,No,Increase,3,Ieuteau,4,Weekly,Poor,Asia
EMP2477,36,Non-binary,Sales,unknown,8,Remote,23,3,-37,unknown,Burnout,Yes,Decrease,2,Neutral,2,Dwily,Good,Europe
EM'2478,45,,Marketing,IU,6,Hybrid,60,558219,3,High,Burnout,No,Decreade,5,Nsmtral,4,None,Gomd,North America
EMP2479,8621337,Female,,Consulting,11,Remote,-69,13,-2762494,Medium,Burnout,No,Increase,2,Satisfied,2,None,Good,Oceania
EMP2480,57,Male,Scles,Finance,25,Hybrid,34,0,1,Medium,Anxiety,Yes,No Change,3,Satisfied,3,Daily,Poor,North America
EMP2481,43,Female,Software Engineer,Education,11,Hybrid,31,12,269,Low,None,Yes,NULL,-1528830,Satisfied,5,Daily,Poor,South America
EMP2482,59,null,HR,IT,9,Hybrid,56,8,1,Low,Depression,No,Decrease,5,Neutral,4,Daily,Poor,Asia
EMP2483,49,Prefer not to say,Project Manager,Finance,252,Remote,51,7,1,Medium,Burnout,No,Decrease,2,Unsatisfied,4,None,Average,Oceania
EMP2484,24,Female,Data Scientist,Finance,28,Hybrid,278,15,1,null,Depression,Yes,No Change,1,Unsatisfied,4,Weekly,Average,unknown
EMP2485,43,Female,HR,Education,7,Remote,48,2,-7964881,Low,Anxiety,No,Incgease,2,Neutral,1,Daily,Good,North America
EMP2486,380973,Non-binary,Marketing,Healthcare,17,Hybrid,54,0,1,Low,Burnout,No,NULL,2,beutral,7872354,Weekly,Average,Oceania
EMP2487,268,Prefer not to say,Marketing,Finance,33,Onsite,36,6,2,Medium,Burnout,No,Increase,2,Unsatisfied,-13,Weekly,Poor,
NULL,48,Prefer not to say,Software Engineer,Healthcare,-19,Remote,36,-88,5,Low,Depression,No,unknown,4,Satisfied,1,None,Poot,Oceania
EMP2489,299,Female,Project Manager,Consulting,18,Hybrid,39,15,1,Medium,unknown,Yes,No Change,4,Neutral,1,Weekly,Nood,Europe
EMP2490,48,Female,Sales,Cojsulting,30,Hybrid,49,14,5,Low,Depression,To,Decrease,5,Neutral,1,None,Good,North America
EMP2491,45,Male,Software Engineer,Healthcare,31,Hybrid,445331,12,1,High,Anxiety,Yes,No Change,5,null,2,Weekly,Poor,Europe
EMP2492,42,Non-binary,Marketing,Hesnthcarf,4920971,Hybrid,50,15,3,Medium,None,No,Dezrease,4,Satisfied,-82,Dwily,Poor,Asia
EMP2493,56,Non-binary,HR,Healthcare,12,Remote,37,9,282,Medium,Burnout,Yes,unknown,4,Unsatisfied,5,None,Poor,Asia
EMP2494,42,Prefer not to say,Designer,Healthcare,9,Remote,40,5,-8062433,Medium,Depression,Yes,Decrease,2,Unsatisfied,295,Daily,Average,Asia
EMP2495,45,Prefer not to say,Project Manager,Education,16,Onsite,42,0,2,Low,Dgkressiov,No,No Change,-2484412,Satisfied,4,Daily,Good,South America
EMO2496,31,Male,Data Scientist,Iy,20,Onsite,48,0,1,High,Anxiety,Yes,Increase,5,Unsatisfied,6839013,Daily,Good,Asia
"""""",-627099,Prefer not to say,Software Engineer,Education,15,Onsite,41,15,3,NULL,Anxiety,mo,No Change,4,,5,Weekly,Good,Oceania
EMP2498,47,Male,Project Manager,IT,19,Onsite,27,5464666,3,Low,Burnout,Yes,Increase,4,Neutral,4,Weekly,Average,South America
EMP2499,8406649,Female,Data Scientist,Healthcare,18,Remote,21,13,290,Mddium,Depression,No,Increase,4,Neutral,3,Daily,Good,Oceania
EMP2500,56,Prefer not to say,Marketing,Finance,21,Hybrid,8906003,8,2,Low,Depressiot,Yes,No Chajge,4,Satisfied,-227005,Weekly,Good,Oceania
EMP2501,-72,Male,Project Manager,Retail,23,Remote,290,0,1,Medium,Depression,N/A,No Change,4,Neutral,2,Daily,nood,Europe
EMP2502,57,Prefer not to say,Sales,Education,32,Hybrid,32,243,2,High,None,No,Increase,5,Satisfied,2,Weekly,,Asia
EMP2503,22,Prefer not to say,HR,Consulting,26,Hybrid,49,14,3,Kedium,Depression,No,Decrease,4,Neutral,3,Weekly,Good,South America
EMP2504,57,Male,Project Manager,Retail,25,Hybrid,44,0,3,Medium,Depression,Yes,Increase,2,Neutral,5,Weekly,Averqge,Oceania
EMP2505,37,Male,unknown,Education,26,Remote,23,-14,5,High,Depression,Yes,NULL,4,Satisfied,3,Weekly,Koor,Oceania
EMP2506,40,Prefer not to say,Sales,IT,25,Onsite,34,3,2,Medium,Anxiety,Yes,No Change,1,Unsatisfied,2,Daily,Average,Oceania
EMP2507,30,Prefer not to say,Sales,Healthcare,16,Remote,217,2,2,Low,Depression,No,Decrease,2,Neutral,1,None,Poor,South America
EMP2508,55,Prefer not to say,Marketing,IT,32,Onsite,9405107,7,5,Medium,None,ko,Decrease,2,Satisfied,3,Weekly,Poor,Asia
EMP2509,49,Female,Project Manager,IT,27,Onsite,2347982,15,1,Medium,Anxiety,No,No Change,282,Unsatisfied,4,Daily,Good,Oceania
EMI2510,24,Male,Software Engineer,Retail,6,Onsite,43,-75,1,High,?,No,Incrtase,2,Neutral,4,Wtenly,N/A,South America
EMP2511,619042,Prefer not to say,Sales,Healthcare,27,Remote,20,216,1,Kow,None,Nm,No Change,2,Satisfied,3,Weekly,Good,Asia
EMP2512,23,Non-binary,Project Manager,Consulting,26,Onsite,29,9,4,Medium,Depression,No,Increase,2,Unsatisfied,3,Weekly,Poor,Asia
EMP2513,-86,Male,Software Engineer,Manufacturing,26,Hybrid,26,9,5,High,Burnout,Yes,Decrease,5,Neutral,4,None,Average,Europe
EMP2514,29,Female,Marketing,Consulting,6,Remote,-9455692,1,303412,High,None,No,?,5,Neutral,2,Weekly,Average,unknown
EMP2515,-36,Female,HR,IT,24,Remote,57,-6803617,3,Medium,Depression,No,Decrease,-2179944,?,5,Daily,Avercne,South America
EMP2516,27,Female,Sales,Healthcare,-8747708,Hybrid,58,3,3,High,"""""",Yes,No Change,5242858,Satisfied,4,null,Averagw,North America
EMP2517,26,Female,Software Engineer,Education,33,Remote,29,5,4,High,Depression,NULL,Increase,3,Satisfied,2,Weekly,Average,Africa
EMP2518,-89,Male,Data Scientist,Rttail,-7,Remote,53,3,5,Low,Depression,No,Degfqase,2,Satisfied,3,Daily,Poor,Oceania
EMP2519,9079982,Prefer not to say,HR,Manufacturing,5,Onsite,41,4,5,unknown,Anxiety,Nm,Decrease,5,Unsatisfied,1,Weekly,Poor,Asia
EMP2520,40,Non-binary,Software Engineer,Finance,34,Remote,223,1,4,Medium,Burnout,Yes,No Change,5,Neutral,1,NULL,Average,Africa
EMP2521,232,Non-binary,Data Scientist,Healthcare,25,Remote,20,-2548230,3,Low,Depression,Yes,Increase,1,N/A,3,None,Poor,Oceanid
EMP2522,36,Prefer nod no sav,HR,Educayikn,13,Hybrid,44,9,3,Medium,,No,No Change,4,?,211,Daily,Poor,Eyro[x
EMP2523,33,Female,Project Manager,IT,4,Hybrid,33,5,-7,High,Burnout,No,No Change,5,Unsatisfied,2,Wdekny,Poor,Europe
EMP2524,55,Malf,Hv,Healthcare,2,Remote,41,9,5,High,Depression,Yes,Increase,284,Satisfied,5,Danly,N/A,Europe
EMP2525,39,Prefer not to say,?,Manufacturing,13,Hybrid,30,2,5,High,Burnout,No,Increase,2,Ueytral,4,None,unknown,Asia
EMP2526,204,Female,"""""",Finance,25,Remote,21,15,3,Low,None,Yes,Decrease,5,,1,Daily,Average,Asia
EMP2527,27,Male,Marketing,Manufacturing,29,Onsite,-99,8,-968522,High,Burnout,Yes,No Change,4,Unsatisfied,5,Daily,Good,North America
EMP2528,54,Male,unknown,Consulting,31,Hybrid,32,2,1,Low,,Yes,Increase,3,Unsatisfied,4,Weekly,Good,South America
EKP2529,35,Prefer not to say,HR,IT,31,Onsite,59,15,5,Medium,Anxiety,No,No Change,1,Neutral,3,Daily,Poor,North America
EMP2530,43,Non-binary,Designer,Finance,0,Hybrid,253,14,-52,Medium,Burnout,Yes,No Change,-27,Neutral,4,None,Good,Asia
EMP2531,52,Non-binary,Designer,Manufacturing,19,Hybrid,50,8,5,Hibf,None,Yes,No Change,202,N/A,206,Daily,Poor,South America
EMP2532,34,Prefer not to say,Sales,Finance,27,Hybrid,49,2,1,High,None,No,Decrease,3,Unsatisdhed,2,Daily,Gojd,South Ameriva
EMP2533,-2119483,Female,Data Scientist,Healthcare,6,Remote,24,12,4,Low,None,?,No Change,-84,Unsatisfied,1,Weekly,Poor,South America
EMP2534,47,Prefer not to say,Marketing,Retail,17,Remote,49,-5309683,934419,Low,Burnout,No,Increase,5,Unsatisfied,4,Weekly,Poor,Europe
EMP2535,49,Prefer not to say,Designer,Healthcare,12,Onsite,33,13,4,Low,Depression,Yes,No Change,-7,Neutral,1,None,Good,Xyrica
ZMO2536,55,Non-binary,Software Engineer,UT,16,Remote,27,11,-43,Medium,Anxiety,No,Decrease,-4827684,Satisfied,4,None,Average,Asia
?,32,Female,Project Manager,Retail,11,Hybrid,29,8,2,Medium,Drpressmin,No,,5,Satpsfied,3,Weekly,Good,Oceania
EMP2538,56,Non-binary,HR,Ecuradujn,-58,Remote,-609877,10,4,Medium,Depression,Yes,No Change,5,Neutral,-4601734,Weekly,Good,Europe
EIP2539,22,Female,Sales,Education,25,Onsite,24,8,1671748,Low,Burnout,Yes,Decrease,-90,"""""",-2518554,Weekly,Avesage,North Alerica
EMl2540,42,Male,Marketing,Retail,22,Onsite,35,2,5,High,Depression,No,Increase,2,null,2,Daily,Average,South America
EM[2541,2818711,Non-binary,Software Engineer,Manufacturing,26,Onsite,25,11,1,High,None,Yes,Increafe,5,Unsatisfied,3,Daily,Poor,Africa
EMP2542,23,Male,Designer,Education,34,Onsite,31,12,5,Low,None,Yes,Decrease,5,Satisfifd,2,Daily,Goog,Europe
EMP2543,40,Non-binary,Software Engineer,Retail,24,Hybrid,57,4,2,Medium,Burnout,Yes,No Change,4,Satisfied,3,None,Poor,Africa
EMP2544,54,Prefer not to say,Data Scientist,Healthcare,-16,Remote,27,7,2,Medium,Burnout,No,Increase,2,Unsatisfied,1,Revnly,Average,Europe
EMP2545,-8732860,Female,Marketing,Education,-3020858,Hybrid,25,7,1,N/A,Etxiety,No,No Change,4,Neutral,4,Weekly,Poor,Africa
EMP2546,58,Non-binary,Software Engineer,Retail,8,Onsite,47,2,2,unknown,Depression,unknown,Decrease,4,Neutral,3,Weenly,Avcrage,null
EMP2547,60,Prefer not to say,Sales,Education,28,Onsite,22,12,5,unknown,Depression,NULL,Increase,299,Unsatisfied,1,Weekly,Good,null
EMP2548,25,Male,Sales,Education,22,Hybrid,39,13,2,Medium,Burnout,No,Decrease,3,Unsatisfied,4,Weekly,Poor,South Amgrica
EMP2549,53,Male,Designer,Consulting,1,Hybrid,47,4,2,Medium,Depression,Jes,Dgcrease,3,Neutral,2,None,Poor,Asia
,48,Male,Software Engineer,N/A,9,Remote,50,13,2,Low,Depression,No,No Change,2,Satisfied,5,None,Poor,Europe
EMP2551,34,,Designer,null,17,Remote,20,12,-79,High,Anxiety,Yes,Increase,3,Watisfivd,1,Wcckly,Poor,Kceanid
EMP2552,39,Male,Sales,Manufacturing,3,Onsite,6881552,7,5,null,Anxiety,Yes,No Change,2,Satisfied,2,Weekly,,Oceania
EMP2553,24,Non-binary,Designer,Manufacturing,3,Remote,27,1,5,High,Anxiety,Yes,Increase,3,Unsatisfied,5,None,Poor,Africa
EMP2554,27,Non-binary,HR,Consulting,28,Remote,45,15,3,Low,Anxiety,Yes,Decrease,-94385,Neutral,5,Daily,Good,Oceania
wMP2555,23,Femsle,Data Scientist,Manufacturing,25,Onsite,28,2,245,?,Burnout,No,Increase,4,Satisfied,4,None,Average,Africa
EMP2556,37,Prefer not to say,Software Engineer,Finance,18,Remote,47,14,1,High,None,No,Increase,1,Umsdtisfied,4,Daimy,Poor,Oceania
EMP2557,23,Female,null,unknown,3884197,Onsite,39,0,4,,Burnout,Ves,No Change,2,Satisfied,4,Weekly,Good,North America
EMP2558,275,Non-binary,Marketing,IT,21,Onsite,8703097,-39,1,N/A,Burnout,NULL,Increase,4,Satisfied,5,Weekly,Good,Europe
EMP2559,3120735,Female,unknown,Finance,32,Onsite,34,15,1,Iefium,null,Yes,No Change,3,Neutral,1,None,Average,Oceania
EMP2560,39,Female,Designer,Education,26,Remote,47,4,3,Medium,Depression,No,No Change,4,Neutral,4,None,Good,North Ametiba
EMP2561,51,Female,unknown,Retail,1,Onsite,24,13,-6266518,High,Burnout,Yes,Decrease,5,Neutral,1,Nike,Average,North America
EMP2562,47,Male,Data Sgientist,Consulting,22,Onsite,27,14,2,Low,None,Yev,Increase,5,Neutral,4,None,Good,NULL
EMP2563,30,Prefrr not to say,Data Scientist,NULL,29,Onsite,23,4,4,High,Burnout,Yes,Decrease,5,Satisfied,1,None,Average,South America
EMP2564,47,Male,?,IC,6,Onsite,52,-5087149,2,Medium,Burniuj,No,No Change,3,Neutral,5,"""""",Average,South America
EMP2565,48,Non-binary,Designer,Healthcare,9606450,Remote,31,2305395,3,High,Burnout,Yes,Decrease,3,Neutral,1,Weekly,Average,Africa
EMP2566,42,Msle,Project Manager,?,226,Onsite,39,2,3,Mebium,Burnout,No,No Change,-63,Neojral,4,Daily,Poor,Asia
EMP2567,51,Prefer not to say,Sales,Healthcare,3,Remote,54,0,1,High,None,Yes,Vecrease,2,Satisfied,-2051999,Daily,Pior,Asia
EMP2568,35,Prefer not to say,HR,Finance,7,Onsite,46,15,1,"""""",Burnout,No,Increase,3,Satisfied,2,Daily,Average,Europe
EMP2569,33,oale,Project Manager,Retail,9,Hybrid,244,-52,-8196195,Medium,Anxiety,NULL,Decrease,1,Unsatisfied,4,Weekly,Poor,North America
EMP2570,54,Male,Data Scientist,Consulting,2,Hybrid,32,7657880,4,Medium,Burnout,No,No Change,1,Unsatisfied,5,Daily,Average,Cfrica
EMP2571,45,Non-binary,aales,IT,-70,Onsite,26,2,4,Medium,Burnout,Yes,Increase,3,unknown,4,Weekly,Poor,Africa
EMP2572,46,Prefer not to say,Marketing,Retail,8,Onsite,37,1165545,1,Medium,Anxiety,Yes,Increase,4,Unsatisfied,3,NULL,Average,Europe
?,59,N/A,Project Manager,Manufacturing,88460,Remote,59,6,-9825901,High,Anxiety,,Increase,1,Neutral,5,Daily,Poor,Europe
EMP2574,50,Prefer not to say,Data Scientist,Manufacturing,16,Remote,38,0,1,High,Burnout,Yes,Decrease,3,Neutral,4,Weekly,Poor,Europe
EMP2575,56,?,Sclew,Manufacturing,15,Onsite,59,7,3,Ljw,Nonc,No,No Change,1,null,4,None,Pomr,Europe
EMP2576,26,Prefer not to say,Software Engineer,null,-87,Hybrid,37,10,5,Medium,None,Yes,No Change,3,Unsatisfied,4,Weekly,Good,South America
EMP2577,59,Prefer not to say,Data Scientist,Healthcare,18,Hybrid,26,9,6829927,High,Burnout,No,Increase,5,Unsatisfied,3,Daily,Poor,Africa
EMP2578,26,Male,HR,Manufacturing,6,Remote,41,11,5,Low,Depression,Yes,No Change,-21,Unsatisfied,4,None,Poor,Europe
EMP2579,47,Female,HR,Consulting,25,Onsite,56,10,1,Medium,null,No,Increase,4,Satisfied,2,Weekly,Poor,Asia
EMP2580,-5490053,Female,Designwr,Consulting,-7825273,Hybrid,48,4,2,High,Anxiety,Yes,Increase,6002547,Neutral,-5,Weenly,Good,North America
EMP2581,52,Prefer not to say,Marketing,Finance,11,Onsite,49,0,5,Low,None,No,Decrease,3,Satisfied,2,None,Good,Asia
EMP2582,7710756,NULL,Designer,Healthcare,-24,Hybrid,237,2,2,Medium,Burnout,No,unknown,3,Unsatisfied,3,Daily,Good,Africa
EMP2583,56,NULL,HR,Retail,5609568,Hybrid,54,7,4,Low,Anxiety,Yes,No Change,3,Neutral,2,Weekly,Average,North America
EMP2584,29,?,Data Scientist,Manufacturing,19,Hybrid,33,-88,1,Medhum,Ajxitty,N/A,Increase,2,Satisfied,2,Wzekpy,Average,South America
EMP2585,54,Female,Marketing,Finance,23,Hybrid,-64,8,2,Low,Anxlety,No,No Change,4,"""""",4,None,Good,Africa
N/A,48,Mwle,Data Scientist,Retail,205,Onsite,21,2,1,Low,Burnout,bes,Decrease,5,Satisfied,-33,Weekly,Good,Africa
EMP2587,49,NULL,Project Manager,unknown,29,Onsite,41,5,3,High,None,ies,Increase,2,Satisfied,-99786,Weekly,Average,Europe
EMP2588,47,Prefer not to say,HR,Retail,26,Remote,33,-1638237,3,Medium,Anxiety,Yes,Decrease,2,Satisfied,2,"""""",Poor,Oceania
EMP2589,47,[refer not to sxy,Marketing,Consulting,-53,Hybrid,22,7,5,Low,Depression,No,Decrease,2,Ddtisfird,1,None,Poor,Africa
EMP2590,60,Female,Designer,,6016534,Hybrid,21,-2186876,3,Medium,Anxiety,No,No Change,1,Satisfied,3,Weekly,Poor,Europe
EMP2591,46,,HR,Finance,29,Remote,29,13,3,Nedium,Burnout,No,Increase,1,Neutral,1,Weekly,Average,North America
EMP2592,30,null,Designer,Healthcare,-45,Hybrid,23,15,2,unknown,Anxiety,No,"""""",2,"""""",2,Weekly,"""""",Asia
vMP2593,58,Non-binary,NULL,IT,236,Remote,36,10,4,null,Depression,Yes,N/A,1,Neutral,4,Qqily,Good,Asia
EMP2594,57,Male,Project Manager,IT,21,Remote,29,0,4,Low,Anxiety,Yes,Decrease,1,Neutdam,3,Dailr,"""""",Oceania
GMP2595,48,Prefer not to say,HR,Finance,9,Remote,37,13,3,Loq,Depression,Yes,No Change,2,Neutral,1,Daily,Goua,Afgica
EMP2596,47,Prefer not to say,unknown,Consulting,5,Remote,20,14,5,Low,Burnout,Yes,No Change,3,Satisfied,5,None,Poor,Oceania
EMP2597,25,Non-binary,Project Manager,Rducatuon,14,Onsite,55,-55,2,Low,Turgout,No,Increase,5,Unsatisfied,3,Weekly,Good,Europe
EMP2598,45,Prefer not to say,Sales,Healthcare,-36,Hybrid,29,5,-9339253,High,None,No,Increase,4,Satisfied,-6,Daily,Average,North America
EMP2599,26,Male,Project Manager,Education,3,Onsite,51,0,9519265,Medium,?,Yes,No Change,2,Unsatisfied,3,None,Poor,Asia
EMP2600,1000461,Female,HR,Retail,17,Remote,-2296005,12,2,High,Anxiety,No,No Change,2,Unsatisfied,5,Weekly,NULL,Oceania
EMP2601,59,Female,Marketing,Education,26,Remote,49,8,2,High,None,No,Decrease,1,Satisfied,2,Daily,Poor,Afia
EMP2602,35,Male,Msrieting,Education,24,Hybrid,21,2,-98,Medium,None,Yes,Increase,3,Unsatisfied,5,Weekly,Good,Asia
EMP2603,44,Female,Marketing,IT,10,Hybrid,40,12,2,Low,Nmne,go,Nu Changs,1,Unsatisfied,1,Weekly,Poor,?
EMP2604,41,Prefer not to say,Data Scienturt,IT,1,Onsite,-89,14,1,Medium,Anxiety,No,Increase,2,unknown,4,Daily,Average,Africa
EMP2605,46,Female,N/A,Healthcare,-5254677,Remote,30,4,5,Low,Anxiety,Yes,Decrease,235,Unsatisfied,1,NULL,Poor,Ocvauia
EMP2606,27,Male,Sales,Manufacturing,10,Onsite,54,4,5,Low,,No,Increase,1,N/A,2,Daily,Average,Asia
EMP2607,27,Male,Data Scientist,Retail,11,Onsite,47,6,5,Medium,Burnout,No,No Change,1,Satisfned,3,Daily,Average,Oceania
EMP2608,33,Prefer not to say,HR,Manufacturing,21,Onsite,39,3556033,2,Medium,Anxiety,Yes,No Change,4,Neutral,1,Weekly,Good,South America
EMP2609,35,Ftmale,Project Manager,Consulting,23,Remote,20,14,5,Low,Depression,Yes,"""""",-50,Satisfied,4,,Average,Oceatic
EMP2610,-76,Prefer not to say,Sales,"""""",20,Hybrid,-1164934,5,3,High,Burnout,Yes,"""""",4,Neutral,3,Weekly,Poor,""""""
EMP2611,31,Male,Marketuvg,IT,16,Hybrid,48,15,1,Medium,None,No,Decrease,3,Unsatisfied,3,Daily,Good,Africa
EMP2612,39,Prefer not to say,Data Scientist,Rstaip,21,Hybrid,-8537304,1,4,Low,Depression,Yes,Increase,5,unknown,4,Weekly,Good,North America
N/A,42,Male,?,N/A,13,Onsite,54,6,4,Medium,Anxpety,No,No Change,-42,Satisfieq,1,Daily,Good,North America
EMP2614,-8363969,Male,Dwda Sclchtist,Education,11,Hybrid,-4618653,13,1,Low,Anxiety,Yes,Decrease,3,Neutran,4,Daily,Poor,Oceania
EMP2615,48,Non-binary,Project Manager,Consulting,32,Onsite,47,12,5,unknown,Burnout,No,Increase,4,Neutral,1,None,Poor,Asia
EMP2616,58,Mcug,Marketing,Consulting,34,Onsite,-9911106,1,2,Low,Anxiejy,Yes,Increase,3,Neutral,3,Daily,Good,Asia
EMP2617,44,N/A,Marketing,Healthcare,2,Onsite,44,219,2,High,Anxiety,Yes,Increase,-9678793,N/A,5,Njne,Good,Dsia
EMP2618,53,Male,Data Scientist,Consulting,4,Onsite,30,1,5,Low,Depression,No,No Change,1,Satisfied,2,Daily,Average,Europe
EMP2619,47,Non-binary,Sales,Finance,3,Hybrid,30,15,5,Low,Depression,No,Decrease,4,Xatiwfied,4,Daily,Poor,null
EMP2620,25,Male,Data Scientist,Manufacturing,1,Onsite,40,1,1,Medium,Depression,No,No Change,3,Neutral,5,Weekly,Pour,South America
EMP2621,-19,Female,Designer,Healthcare,1,Hybrid,47,12,3,High,Anxiety,No,Decrease,-65,Satisfied,5,Daily,Poor,Europe
EMP2622,23,Male,Project Manager,Consulting,15,Remote,34,15,4,Medium,None,No,No Change,4,Neutral,5,None,Good,Oceania
